trip_id,stop_id,arrival_time,departure_time,timepoint,stop_sequence,stop_headsign,route_short_name,pickup_type,drop_off_type,shape_dist_traveled
381,created_stop_2,19:57:28,19:57:28,,3,,,,,
381,created_stop_1,19:59:55,19:59:55,,4,,,,,
382,created_stop_5,19:56:19,19:56:19,,0,,,,,
382,created_stop_4,19:58:06,19:58:06,,1,,,,,
382,created_stop_3,19:59:46,19:59:46,,2,,,,,
382,created_stop_2,20:02:28,20:02:28,,3,,,,,
382,created_stop_1,20:04:55,20:04:55,,4,,,,,
383,created_stop_5,20:01:19,20:01:19,,0,,,,,
383,created_stop_4,20:03:06,20:03:06,,1,,,,,
383,created_stop_3,20:04:46,20:04:46,,2,,,,,
383,created_stop_2,20:07:28,20:07:28,,3,,,,,
383,created_stop_1,20:09:55,20:09:55,,4,,,,,
384,created_stop_5,20:06:19,20:06:19,,0,,,,,
384,created_stop_4,20:08:06,20:08:06,,1,,,,,
384,created_stop_3,20:09:46,20:09:46,,2,,,,,
384,created_stop_2,20:12:28,20:12:28,,3,,,,,
384,created_stop_1,20:14:55,20:14:55,,4,,,,,
385,created_stop_5,20:11:19,20:11:19,,0,,,,,
385,created_stop_4,20:13:06,20:13:06,,1,,,,,
385,created_stop_3,20:14:46,20:14:46,,2,,,,,
385,created_stop_2,20:17:28,20:17:28,,3,,,,,
385,created_stop_1,20:19:55,20:19:55,,4,,,,,
386,created_stop_5,20:16:19,20:16:19,,0,,,,,
386,created_stop_4,20:18:06,20:18:06,,1,,,,,
386,created_stop_3,20:19:46,20:19:46,,2,,,,,
386,created_stop_2,20:22:28,20:22:28,,3,,,,,
386,created_stop_1,20:24:55,20:24:55,,4,,,,,
387,created_stop_5,20:21:19,20:21:19,,0,,,,,
387,created_stop_4,20:23:06,20:23:06,,1,,,,,
387,created_stop_3,20:24:46,20:24:46,,2,,,,,
387,created_stop_2,20:27:28,20:27:28,,3,,,,,
387,created_stop_1,20:29:55,20:29:55,,4,,,,,
388,created_stop_5,20:26:19,20:26:19,,0,,,,,
388,created_stop_4,20:28:06,20:28:06,,1,,,,,
388,created_stop_3,20:29:46,20:29:46,,2,,,,,
388,created_stop_2,20:32:28,20:32:28,,3,,,,,
388,created_stop_1,20:34:55,20:34:55,,4,,,,,
389,created_stop_5,20:31:19,20:31:19,,0,,,,,
389,created_stop_4,20:33:06,20:33:06,,1,,,,,
389,created_stop_3,20:34:46,20:34:46,,2,,,,,
389,created_stop_2,20:37:28,20:37:28,,3,,,,,
389,created_stop_1,20:39:55,20:39:55,,4,,,,,
390,created_stop_5,20:36:19,20:36:19,,0,,,,,
390,created_stop_4,20:38:06,20:38:06,,1,,,,,
390,created_stop_3,20:39:46,20:39:46,,2,,,,,
390,created_stop_2,20:42:28,20:42:28,,3,,,,,
390,created_stop_1,20:44:55,20:44:55,,4,,,,,
391,created_stop_5,20:41:19,20:41:19,,0,,,,,
391,created_stop_4,20:43:06,20:43:06,,1,,,,,
391,created_stop_3,20:44:46,20:44:46,,2,,,,,
391,created_stop_2,20:47:28,20:47:28,,3,,,,,
391,created_stop_1,20:49:55,20:49:55,,4,,,,,
392,created_stop_5,20:46:19,20:46:19,,0,,,,,
392,created_stop_4,20:48:06,20:48:06,,1,,,,,
392,created_stop_3,20:49:46,20:49:46,,2,,,,,
392,created_stop_2,20:52:28,20:52:28,,3,,,,,
392,created_stop_1,20:54:55,20:54:55,,4,,,,,
393,created_stop_5,20:51:19,20:51:19,,0,,,,,
393,created_stop_4,20:53:06,20:53:06,,1,,,,,
393,created_stop_3,20:54:46,20:54:46,,2,,,,,
393,created_stop_2,20:57:28,20:57:28,,3,,,,,
393,created_stop_1,20:59:55,20:59:55,,4,,,,,
394,created_stop_5,20:56:19,20:56:19,,0,,,,,
394,created_stop_4,20:58:06,20:58:06,,1,,,,,
394,created_stop_3,20:59:46,20:59:46,,2,,,,,
394,created_stop_2,21:02:28,21:02:28,,3,,,,,
394,created_stop_1,21:04:55,21:04:55,,4,,,,,
395,created_stop_5,21:01:19,21:01:19,,0,,,,,
395,created_stop_4,21:03:06,21:03:06,,1,,,,,
395,created_stop_3,21:04:46,21:04:46,,2,,,,,
395,created_stop_2,21:07:28,21:07:28,,3,,,,,
395,created_stop_1,21:09:55,21:09:55,,4,,,,,
396,created_stop_5,21:06:19,21:06:19,,0,,,,,
396,created_stop_4,21:08:06,21:08:06,,1,,,,,
396,created_stop_3,21:09:46,21:09:46,,2,,,,,
396,created_stop_2,21:12:28,21:12:28,,3,,,,,
396,created_stop_1,21:14:55,21:14:55,,4,,,,,
397,created_stop_5,21:11:19,21:11:19,,0,,,,,
397,created_stop_4,21:13:06,21:13:06,,1,,,,,
397,created_stop_3,21:14:46,21:14:46,,2,,,,,
397,created_stop_2,21:17:28,21:17:28,,3,,,,,
397,created_stop_1,21:19:55,21:19:55,,4,,,,,
398,created_stop_5,21:16:19,21:16:19,,0,,,,,
398,created_stop_4,21:18:06,21:18:06,,1,,,,,
398,created_stop_3,21:19:46,21:19:46,,2,,,,,
398,created_stop_2,21:22:28,21:22:28,,3,,,,,
398,created_stop_1,21:24:55,21:24:55,,4,,,,,
399,created_stop_5,21:21:19,21:21:19,,0,,,,,
399,created_stop_4,21:23:06,21:23:06,,1,,,,,
399,created_stop_3,21:24:46,21:24:46,,2,,,,,
399,created_stop_2,21:27:28,21:27:28,,3,,,,,
399,created_stop_1,21:29:55,21:29:55,,4,,,,,
400,created_stop_5,21:26:19,21:26:19,,0,,,,,
400,created_stop_4,21:28:06,21:28:06,,1,,,,,
400,created_stop_3,21:29:46,21:29:46,,2,,,,,
400,created_stop_2,21:32:28,21:32:28,,3,,,,,
400,created_stop_1,21:34:55,21:34:55,,4,,,,,
401,created_stop_5,21:31:19,21:31:19,,0,,,,,
401,created_stop_4,21:33:06,21:33:06,,1,,,,,
401,created_stop_3,21:34:46,21:34:46,,2,,,,,
401,created_stop_2,21:37:28,21:37:28,,3,,,,,
401,created_stop_1,21:39:55,21:39:55,,4,,,,,
402,created_stop_5,21:36:19,21:36:19,,0,,,,,
402,created_stop_4,21:38:06,21:38:06,,1,,,,,
402,created_stop_3,21:39:46,21:39:46,,2,,,,,
402,created_stop_2,21:42:28,21:42:28,,3,,,,,
402,created_stop_1,21:44:55,21:44:55,,4,,,,,
403,created_stop_5,21:41:19,21:41:19,,0,,,,,
403,created_stop_4,21:43:06,21:43:06,,1,,,,,
403,created_stop_3,21:44:46,21:44:46,,2,,,,,
403,created_stop_2,21:47:28,21:47:28,,3,,,,,
403,created_stop_1,21:49:55,21:49:55,,4,,,,,
404,created_stop_5,21:46:19,21:46:19,,0,,,,,
404,created_stop_4,21:48:06,21:48:06,,1,,,,,
404,created_stop_3,21:49:46,21:49:46,,2,,,,,
404,created_stop_2,21:52:28,21:52:28,,3,,,,,
404,created_stop_1,21:54:55,21:54:55,,4,,,,,
405,created_stop_5,21:51:19,21:51:19,,0,,,,,
405,created_stop_4,21:53:06,21:53:06,,1,,,,,
405,created_stop_3,21:54:46,21:54:46,,2,,,,,
405,created_stop_2,21:57:28,21:57:28,,3,,,,,
405,created_stop_1,21:59:55,21:59:55,,4,,,,,
406,created_stop_5,21:56:19,21:56:19,,0,,,,,
406,created_stop_4,21:58:06,21:58:06,,1,,,,,
406,created_stop_3,21:59:46,21:59:46,,2,,,,,
406,created_stop_2,22:02:28,22:02:28,,3,,,,,
406,created_stop_1,22:04:55,22:04:55,,4,,,,,
407,created_stop_5,22:01:19,22:01:19,,0,,,,,
407,created_stop_4,22:03:06,22:03:06,,1,,,,,
407,created_stop_3,22:04:46,22:04:46,,2,,,,,
407,created_stop_2,22:07:28,22:07:28,,3,,,,,
407,created_stop_1,22:09:55,22:09:55,,4,,,,,
408,created_stop_5,22:06:19,22:06:19,,0,,,,,
408,created_stop_4,22:08:06,22:08:06,,1,,,,,
408,created_stop_3,22:09:46,22:09:46,,2,,,,,
408,created_stop_2,22:12:28,22:12:28,,3,,,,,
408,created_stop_1,22:14:55,22:14:55,,4,,,,,
409,created_stop_5,22:11:19,22:11:19,,0,,,,,
409,created_stop_4,22:13:06,22:13:06,,1,,,,,
409,created_stop_3,22:14:46,22:14:46,,2,,,,,
409,created_stop_2,22:17:28,22:17:28,,3,,,,,
409,created_stop_1,22:19:55,22:19:55,,4,,,,,
410,created_stop_5,22:16:19,22:16:19,,0,,,,,
410,created_stop_4,22:18:06,22:18:06,,1,,,,,
410,created_stop_3,22:19:46,22:19:46,,2,,,,,
410,created_stop_2,22:22:28,22:22:28,,3,,,,,
410,created_stop_1,22:24:55,22:24:55,,4,,,,,
411,created_stop_5,22:21:19,22:21:19,,0,,,,,
411,created_stop_4,22:23:06,22:23:06,,1,,,,,
411,created_stop_3,22:24:46,22:24:46,,2,,,,,
411,created_stop_2,22:27:28,22:27:28,,3,,,,,
411,created_stop_1,22:29:55,22:29:55,,4,,,,,
412,created_stop_5,22:26:19,22:26:19,,0,,,,,
412,created_stop_4,22:28:06,22:28:06,,1,,,,,
412,created_stop_3,22:29:46,22:29:46,,2,,,,,
412,created_stop_2,22:32:28,22:32:28,,3,,,,,
412,created_stop_1,22:34:55,22:34:55,,4,,,,,
413,created_stop_5,22:31:19,22:31:19,,0,,,,,
413,created_stop_4,22:33:06,22:33:06,,1,,,,,
413,created_stop_3,22:34:46,22:34:46,,2,,,,,
413,created_stop_2,22:37:28,22:37:28,,3,,,,,
413,created_stop_1,22:39:55,22:39:55,,4,,,,,
414,created_stop_5,22:36:19,22:36:19,,0,,,,,
414,created_stop_4,22:38:06,22:38:06,,1,,,,,
414,created_stop_3,22:39:46,22:39:46,,2,,,,,
414,created_stop_2,22:42:28,22:42:28,,3,,,,,
414,created_stop_1,22:44:55,22:44:55,,4,,,,,
415,created_stop_5,22:41:19,22:41:19,,0,,,,,
415,created_stop_4,22:43:06,22:43:06,,1,,,,,
415,created_stop_3,22:44:46,22:44:46,,2,,,,,
415,created_stop_2,22:47:28,22:47:28,,3,,,,,
415,created_stop_1,22:49:55,22:49:55,,4,,,,,
416,created_stop_5,22:46:19,22:46:19,,0,,,,,
416,created_stop_4,22:48:06,22:48:06,,1,,,,,
416,created_stop_3,22:49:46,22:49:46,,2,,,,,
416,created_stop_2,22:52:28,22:52:28,,3,,,,,
416,created_stop_1,22:54:55,22:54:55,,4,,,,,
417,created_stop_5,22:51:19,22:51:19,,0,,,,,
417,created_stop_4,22:53:06,22:53:06,,1,,,,,
417,created_stop_3,22:54:46,22:54:46,,2,,,,,
417,created_stop_2,22:57:28,22:57:28,,3,,,,,
417,created_stop_1,22:59:55,22:59:55,,4,,,,,
418,created_stop_5,22:56:19,22:56:19,,0,,,,,
418,created_stop_4,22:58:06,22:58:06,,1,,,,,
418,created_stop_3,22:59:46,22:59:46,,2,,,,,
418,created_stop_2,23:02:28,23:02:28,,3,,,,,
418,created_stop_1,23:04:55,23:04:55,,4,,,,,
419,created_stop_5,23:01:19,23:01:19,,0,,,,,
419,created_stop_4,23:03:06,23:03:06,,1,,,,,
419,created_stop_3,23:04:46,23:04:46,,2,,,,,
419,created_stop_2,23:07:28,23:07:28,,3,,,,,
419,created_stop_1,23:09:55,23:09:55,,4,,,,,
420,created_stop_5,23:06:19,23:06:19,,0,,,,,
420,created_stop_4,23:08:06,23:08:06,,1,,,,,
420,created_stop_3,23:09:46,23:09:46,,2,,,,,
420,created_stop_2,23:12:28,23:12:28,,3,,,,,
420,created_stop_1,23:14:55,23:14:55,,4,,,,,
421,created_stop_5,23:11:19,23:11:19,,0,,,,,
421,created_stop_4,23:13:06,23:13:06,,1,,,,,
421,created_stop_3,23:14:46,23:14:46,,2,,,,,
421,created_stop_2,23:17:28,23:17:28,,3,,,,,
421,created_stop_1,23:19:55,23:19:55,,4,,,,,
422,created_stop_5,23:16:19,23:16:19,,0,,,,,
422,created_stop_4,23:18:06,23:18:06,,1,,,,,
422,created_stop_3,23:19:46,23:19:46,,2,,,,,
422,created_stop_2,23:22:28,23:22:28,,3,,,,,
422,created_stop_1,23:24:55,23:24:55,,4,,,,,
423,created_stop_5,23:21:19,23:21:19,,0,,,,,
423,created_stop_4,23:23:06,23:23:06,,1,,,,,
423,created_stop_3,23:24:46,23:24:46,,2,,,,,
423,created_stop_2,23:27:28,23:27:28,,3,,,,,
423,created_stop_1,23:29:55,23:29:55,,4,,,,,
424,created_stop_5,23:26:19,23:26:19,,0,,,,,
424,created_stop_4,23:28:06,23:28:06,,1,,,,,
424,created_stop_3,23:29:46,23:29:46,,2,,,,,
424,created_stop_2,23:32:28,23:32:28,,3,,,,,
424,created_stop_1,23:34:55,23:34:55,,4,,,,,
425,created_stop_5,23:31:19,23:31:19,,0,,,,,
425,created_stop_4,23:33:06,23:33:06,,1,,,,,
425,created_stop_3,23:34:46,23:34:46,,2,,,,,
425,created_stop_2,23:37:28,23:37:28,,3,,,,,
425,created_stop_1,23:39:55,23:39:55,,4,,,,,
426,created_stop_5,23:36:19,23:36:19,,0,,,,,
426,created_stop_4,23:38:06,23:38:06,,1,,,,,
426,created_stop_3,23:39:46,23:39:46,,2,,,,,
426,created_stop_2,23:42:28,23:42:28,,3,,,,,
426,created_stop_1,23:44:55,23:44:55,,4,,,,,
427,created_stop_5,23:41:19,23:41:19,,0,,,,,
427,created_stop_4,23:43:06,23:43:06,,1,,,,,
427,created_stop_3,23:44:46,23:44:46,,2,,,,,
427,created_stop_2,23:47:28,23:47:28,,3,,,,,
427,created_stop_1,23:49:55,23:49:55,,4,,,,,
428,created_stop_5,23:46:19,23:46:19,,0,,,,,
428,created_stop_4,23:48:06,23:48:06,,1,,,,,
428,created_stop_3,23:49:46,23:49:46,,2,,,,,
428,created_stop_2,23:52:28,23:52:28,,3,,,,,
428,created_stop_1,23:54:55,23:54:55,,4,,,,,
429,created_stop_5,23:51:19,23:51:19,,0,,,,,
429,created_stop_4,23:53:06,23:53:06,,1,,,,,
429,created_stop_3,23:54:46,23:54:46,,2,,,,,
429,created_stop_2,23:57:28,23:57:28,,3,,,,,
429,created_stop_1,23:59:55,23:59:55,,4,,,,,
430,created_stop_5,23:56:19,23:56:19,,0,,,,,
430,created_stop_4,23:58:06,23:58:06,,1,,,,,
430,created_stop_3,23:59:46,23:59:46,,2,,,,,
430,created_stop_2,24:02:28,24:02:28,,3,,,,,
430,created_stop_1,24:04:55,24:04:55,,4,,,,,
431,created_stop_5,24:01:19,24:01:19,,0,,,,,
431,created_stop_4,24:03:06,24:03:06,,1,,,,,
431,created_stop_3,24:04:46,24:04:46,,2,,,,,
431,created_stop_2,24:07:28,24:07:28,,3,,,,,
431,created_stop_1,24:09:55,24:09:55,,4,,,,,
